Transaction,Items
A8126,newspapers
A8126,other vegetables
A8126,seasonal products
A8126,syrup
A8126,UHT-milk
A8127,specialty bar
A8127,white bread
A8128,white wine
A8129,citrus fruit
A8129,fish
A8129,margarine
A8129,oil
A8129,other vegetables
A8129,tropical fruit
A8129,white wine
A8130,ham
A8131,beverages
A8131,bottled water
A8131,rolls/buns
A8132,shopping bags
A8132,soda
A8132,specialty chocolate
A8133,canned beer
A8133,sliced cheese
A8134,newspapers
A8134,tropical fruit
A8134,waffles
A8135,rolls/buns
A8135,soda
A8136,waffles
A8137,bottled beer
A8138,baking powder
A8138,dish cleaner
A8138,hamburger meat
A8138,hard cheese
A8138,meat spreads
A8138,soft cheese
A8139,frozen meals
A8139,other vegetables
A8139,soda
A8140,rolls/buns
A8140,root vegetables
A8140,UHT-milk
A8140,yogurt
A8141,napkins
A8141,whole milk
A8142,bottled beer
A8142,seasonal products
A8143,curd
A8143,sausage
A8144,chicken
A8144,frozen vegetables
A8144,other vegetables
A8144,sausage
A8144,shopping bags
A8144,soda
A8144,soft cheese
A8144,spices
A8145,whole milk
A8146,artif. sweetener
A8146,coffee
A8147,chocolate
A8147,finished products
A8147,misc. beverages
A8147,newspapers
A8147,other vegetables
A8147,pet care
A8148,dog food
A8149,domestic eggs
A8149,fruit/vegetable juice
A8149,ham
A8149,other vegetables
A8149,pip fruit
A8149,sliced cheese
A8149,tropical fruit
A8149,UHT-milk
A8149,white bread
A8150,bottled beer
A8150,candy
A8150,liquor
A8150,napkins
A8150,red/blush wine
A8150,shopping bags
A8150,waffles
A8151,bottled beer
A8151,bottled water
A8151,domestic eggs
A8151,ice cream
A8151,nut snack
A8151,rolls/buns
A8151,shopping bags
A8151,soda
A8152,coffee
A8152,syrup
A8153,beef
A8153,rolls/buns
A8153,shopping bags
A8153,spread cheese
A8153,white wine
A8154,frozen fish
A8155,bottled beer
A8156,fruit/vegetable juice
A8156,onions
A8157,bottled beer
A8157,chicken
A8158,beef
A8158,ice cream
A8158,other vegetables
A8158,whole milk
A8159,bottled beer
A8159,bottled water
A8159,coffee
A8159,dessert
A8159,domestic eggs
A8159,fruit/vegetable juice
A8159,meat
A8159,oil
A8159,other vegetables
A8159,pet care
A8159,rolls/buns
A8159,yogurt
A8160,chewing gum
A8160,napkins
A8161,dishes
A8161,rolls/buns
A8162,frankfurter
A8162,other vegetables
A8162,rolls/buns
A8162,sausage
A8162,white bread
A8162,yogurt
A8163,frozen vegetables
A8163,whole milk
A8164,canned beer
A8164,specialty bar
A8165,canned beer
A8165,red/blush wine
A8166,specialty chocolate
A8167,specialty bar
A8167,UHT-milk
A8168,beverages
A8168,cream cheese 
A8169,soda
A8170,cling film/bags
A8170,long life bakery product
A8170,root vegetables
A8170,whole milk
A8171,coffee
A8171,rolls/buns
A8171,sausage
A8172,rolls/buns
A8173,bottled water
A8173,specialty chocolate
A8173,tropical fruit
A8173,yogurt
A8174,abrasive cleaner
A8174,candy
A8174,chocolate
A8174,citrus fruit
A8174,cocoa drinks
A8174,coffee
A8174,cream cheese 
A8174,dish cleaner
A8174,frozen vegetables
A8174,grapes
A8174,hygiene articles
A8174,ice cream
A8174,long life bakery product
A8174,mayonnaise
A8174,mustard
A8174,onions
A8174,other vegetables
A8174,preservation products
A8174,spices
A8174,waffles
A8174,whipped/sour cream
A8175,salty snack
A8176,coffee
A8176,hygiene articles
A8176,other vegetables
A8176,rice
A8176,seasonal products
A8176,shopping bags
A8176,specialty chocolate
A8177,canned beer
A8178,chocolate
A8179,newspapers
A8179,onions
A8179,whipped/sour cream
A8180,male cosmetics
A8181,chicken
A8181,chocolate
A8181,chocolate marshmallow
A8181,frozen vegetables
A8181,shopping bags
A8182,fruit/vegetable juice
A8182,shopping bags
A8182,soda
A8182,whole milk
A8183,white bread
A8184,cake bar
A8184,cat food
A8184,cereals
A8184,frozen vegetables
A8184,fruit/vegetable juice
A8184,napkins
A8184,newspapers
A8184,other vegetables
A8184,pork
A8184,shopping bags
A8184,specialty bar
A8184,specialty chocolate
A8184,whipped/sour cream
A8185,domestic eggs
A8185,meat
A8185,pastry
A8185,whole milk
A8186,condensed milk
A8186,misc. beverages
A8186,other vegetables
A8186,soda
A8187,bottled water
A8187,candy
A8187,frozen meals
A8187,soda
A8187,white bread
A8187,whole milk
A8188,beef
A8188,bottled water
A8188,other vegetables
A8188,root vegetables
A8188,soda
A8189,bottled water
A8189,frankfurter
A8189,sausage
A8189,shopping bags
A8189,soda
A8189,white bread
A8189,yogurt
A8190,cake bar
A8190,curd
A8190,ham
A8190,sausage
A8190,shopping bags
A8190,soda
A8191,bottled beer
A8191,pastry
A8192,napkins
A8193,canned beer
A8193,canned fish
A8193,chocolate
A8194,bottled beer
A8195,brown bread
A8195,citrus fruit
A8195,napkins
A8195,sauces
A8195,shopping bags
A8195,soda
A8195,tropical fruit
A8196,brown bread
A8196,salt
A8196,sugar
A8196,whole milk
A8197,butter
A8197,whole milk
A8198,butter milk
A8198,frankfurter
A8198,onions
A8198,shopping bags
A8198,soda
A8198,soups
A8198,spices
A8199,bottled water
A8199,brown bread
A8199,frozen meals
A8199,grapes
A8199,shopping bags
A8199,soda
A8199,tropical fruit
A8200,coffee
A8201,butter
A8201,chocolate
A8201,herbs
A8202,root vegetables
A8202,sausage
A8202,seasonal products
A8202,specialty bar
A8203,curd
A8203,frozen dessert
A8203,frozen vegetables
A8203,fruit/vegetable juice
A8203,herbs
A8203,root vegetables
A8203,sweet spreads
A8203,whole milk
A8204,artif. sweetener
A8204,brown bread
A8204,curd
A8204,flour
A8204,red/blush wine
A8204,shopping bags
A8204,white bread
A8204,yogurt
A8205,dessert
A8205,fruit/vegetable juice
A8205,misc. beverages
A8205,popcorn
A8205,shopping bags
A8206,brown bread
A8206,chewing gum
A8206,pip fruit
A8206,rolls/buns
A8206,soda
A8206,tropical fruit
A8206,whole milk
A8207,pastry
A8208,female sanitary products
A8208,rolls/buns
A8208,soda
A8209,bottled beer
A8209,rolls/buns
A8210,bottled beer
A8210,curd
A8210,hamburger meat
A8210,other vegetables
A8210,rolls/buns
A8210,specialty bar
A8211,pastry
A8212,pip fruit
A8213,bottled beer
A8213,bottled water
A8213,white wine
A8214,brown bread
A8214,chocolate
A8214,cream cheese 
A8214,meat spreads
A8214,soda
A8215,popcorn
A8215,root vegetables
A8215,soda
A8215,yogurt
A8216,canned beer
A8216,chocolate
A8216,salty snack
A8217,butter
A8217,coffee
A8217,detergent
A8217,fruit/vegetable juice
A8217,rolls/buns
A8217,whole milk
A8217,yogurt
A8218,rolls/buns
A8219,root vegetables
A8220,baking powder
A8220,flour
A8220,sugar
A8220,yogurt
A8221,fruit/vegetable juice
A8221,newspapers
A8221,UHT-milk
A8221,whipped/sour cream
A8221,yogurt
A8222,margarine
A8222,rolls/buns
A8222,sausage
A8223,cream cheese 
A8223,margarine
A8223,other vegetables
A8223,rolls/buns
A8223,soups
A8223,specialty fat
A8224,coffee
A8225,beef
A8225,chewing gum
A8225,frozen vegetables
A8225,photo/film
A8225,rolls/buns
A8225,soda
A8226,beef
A8226,hygiene articles
A8226,long life bakery product
A8226,soda
A8226,sugar
A8227,bottled water
A8227,pip fruit
A8227,processed cheese
A8228,frozen meals
A8228,pip fruit
A8228,softener
A8228,tropical fruit
A8229,bottled water
A8229,pork
A8230,cream cheese 
A8230,pork
A8230,pudding powder
A8230,rolls/buns
A8230,whole milk
A8230,yogurt
A8231,beef
A8231,dishes
A8231,hamburger meat
A8231,herbs
A8231,mayonnaise
A8231,other vegetables
A8231,pip fruit
A8231,rolls/buns
A8231,root vegetables
A8231,sausage
A8231,yogurt
A8232,chicken
A8232,root vegetables
A8232,whole milk
A8233,beef
A8233,canned fish
A8233,cling film/bags
A8233,dishes
A8233,frankfurter
A8233,margarine
A8233,other vegetables
A8233,pasta
A8234,cream cheese 
A8234,dessert
A8234,dishes
A8234,other vegetables
A8234,sugar
A8234,whole milk
A8235,bottled water
A8235,herbs
A8235,oil
A8235,other vegetables
A8235,pip fruit
A8235,whipped/sour cream
A8236,bottled water
A8236,whole milk
A8236,yogurt
A8237,pork
A8237,shopping bags
A8238,newspapers
A8238,pip fruit
A8239,other vegetables
A8239,pip fruit
A8239,rolls/buns
A8239,sliced cheese
A8239,whipped/sour cream
A8240,chicken
A8240,domestic eggs
A8240,frankfurter
A8240,meat
A8240,onions
A8240,pip fruit
A8240,potato products
A8240,root vegetables
A8240,shopping bags
A8240,whipped/sour cream
A8241,canned beer
A8242,butter
A8242,frozen potato products
A8242,frozen vegetables
A8242,pickled vegetables
A8242,yogurt
A8243,bottled water
A8243,butter
A8243,canned fish
A8243,chocolate
A8243,citrus fruit
A8243,female sanitary products
A8243,house keeping products
A8243,hygiene articles
A8243,long life bakery product
A8243,napkins
A8243,other vegetables
A8243,pastry
A8243,pip fruit
A8243,processed cheese
A8243,red/blush wine
A8243,rubbing alcohol
A8243,salty snack
A8243,sausage
A8243,spread cheese
A8243,tropical fruit
A8243,whole milk
A8244,canned fish
A8244,citrus fruit
A8244,condensed milk
A8244,frozen vegetables
A8244,meat
A8244,meat spreads
A8244,spices
A8244,yogurt
A8245,detergent
A8245,dog food
A8245,hygiene articles
A8245,napkins
A8245,newspapers
A8245,pot plants
A8246,hamburger meat
A8246,margarine
A8246,sausage
A8247,sausage
A8247,soda
A8248,chocolate
A8248,cooking chocolate
A8248,cream cheese 
A8248,pip fruit
A8248,rolls/buns
A8248,whole milk
A8249,bottled beer
A8249,cake bar
A8249,detergent
A8249,frozen dessert
A8249,frozen meals
A8249,pot plants
A8249,rolls/buns
A8249,soda
A8249,tropical fruit
A8249,whole milk
A8250,beef
A8250,butter milk
A8250,citrus fruit
A8250,curd
A8251,butter
A8251,whole milk
A8252,citrus fruit
A8252,rolls/buns
A8253,pastry
A8253,soda
A8254,frozen meals
A8255,frozen potato products
A8255,pastry
A8255,root vegetables
A8255,sausage
A8255,tropical fruit
A8255,whole milk
A8255,yogurt
A8256,bottled water
A8256,curd
A8256,organic sausage
A8256,pork
A8256,root vegetables
A8257,pastry
A8257,rolls/buns
A8257,whole milk
A8258,beverages
A8258,cream cheese 
A8259,citrus fruit
A8259,newspapers
A8259,yogurt
A8260,berries
A8260,sugar
A8260,whipped/sour cream
A8260,yogurt
A8261,bottled water
A8261,butter
A8261,fruit/vegetable juice
A8261,meat
A8261,rolls/buns
A8261,soda
A8261,yogurt
A8262,bottled beer
A8263,rolls/buns
A8263,soda
A8264,flour
A8264,rolls/buns
A8264,shopping bags
A8264,vinegar
A8264,whole milk
A8265,bottled water
A8265,brown bread
A8265,citrus fruit
A8265,rolls/buns
A8265,tropical fruit
A8265,whole milk
A8266,beverages
A8266,coffee
A8266,processed cheese
A8267,tropical fruit
A8268,bottled water
A8268,newspapers
A8268,other vegetables
A8268,rolls/buns
A8268,sliced cheese
A8269,rolls/buns
A8270,curd cheese
A8270,rolls/buns
A8271,grapes
A8271,UHT-milk
A8272,canned beer
A8273,margarine
A8273,other vegetables
A8273,photo/film
A8273,pip fruit
A8274,canned beer
A8274,shopping bags
A8275,soda
A8276,berries
A8276,dessert
A8276,rolls/buns
A8276,soda
A8276,white wine
A8277,pip fruit
A8278,butter milk
A8278,cat food
A8278,cling film/bags
A8278,flour
A8278,instant coffee
A8278,newspapers
A8278,other vegetables
A8278,pork
A8278,rolls/buns
A8278,root vegetables
A8278,waffles
A8278,whipped/sour cream
A8278,whole milk
A8278,yogurt
A8279,bottled water
A8279,rolls/buns
A8280,bottled water
A8280,sausage
A8280,white wine
A8281,abrasive cleaner
A8281,bottled water
A8281,butter milk
A8281,curd cheese
A8281,onions
A8281,other vegetables
A8281,rolls/buns
A8281,sausage
A8281,tropical fruit
A8282,pip fruit
A8282,rolls/buns
A8282,skin care
A8282,soda
A8283,frankfurter
A8283,liquor (appetizer)
A8283,napkins
A8283,onions
A8284,butter
A8285,bottled water
A8285,cooking chocolate
A8285,curd
A8285,curd cheese
A8285,domestic eggs
A8285,frozen vegetables
A8285,hygiene articles
A8285,margarine
A8285,organic sausage
A8285,packaged fruit/vegetables
A8285,pastry
A8285,rolls/buns
A8285,shopping bags
A8285,soft cheese
A8285,tropical fruit
A8285,whole milk
A8285,yogurt
A8286,butter
A8286,curd
A8286,hamburger meat
A8286,Instant food products
A8286,pastry
A8286,processed cheese
A8286,sausage
A8286,shopping bags
A8286,whole milk
A8287,bottled beer
A8287,bottled water
A8287,frankfurter
A8287,other vegetables
A8287,rolls/buns
A8287,sausage
A8288,chicken
A8288,citrus fruit
A8288,female sanitary products
A8288,other vegetables
A8288,whole milk
A8289,pastry
A8289,whole milk
A8290,berries
A8290,chocolate
A8290,curd
A8290,honey
A8290,pastry
A8290,rolls/buns
A8290,whole milk
A8290,yogurt
A8291,beef
A8292,bottled beer
A8292,rolls/buns
A8293,bottled water
A8293,root vegetables
A8293,white wine
A8294,curd
A8294,newspapers
A8294,root vegetables
A8294,tea
A8294,tropical fruit
A8294,yogurt
A8295,beef
A8295,bottled beer
A8295,bottled water
A8295,domestic eggs
A8295,margarine
A8295,newspapers
A8295,other vegetables
A8295,pickled vegetables
A8295,whole milk
A8296,beef
A8297,hamburger meat
A8297,other vegetables
A8298,citrus fruit
A8299,domestic eggs
A8299,flour
A8299,rolls/buns
A8300,dessert
A8300,newspapers
A8300,specialty bar
A8301,beverages
A8301,frozen fish
A8301,salt
A8301,snack products
A8301,sugar
A8302,beef
A8302,berries
A8302,cat food
A8302,chocolate
A8302,citrus fruit
A8302,ham
A8302,rolls/buns
A8302,sausage
A8302,specialty bar
A8302,spread cheese
A8302,yogurt
A8303,bottled water
A8303,candy
A8303,chocolate
A8303,margarine
A8303,newspapers
A8303,red/blush wine
A8303,rolls/buns
A8303,soda
A8304,frankfurter
A8304,rolls/buns
A8305,citrus fruit
A8305,tropical fruit
A8305,whole milk
A8305,yogurt
A8306,beef
A8306,berries
A8306,grapes
A8306,newspapers
A8306,other vegetables
A8306,packaged fruit/vegetables
A8306,pork
A8306,root vegetables
A8306,yogurt
A8307,curd
A8307,liver loaf
A8307,newspapers
A8307,rolls/buns
A8308,frankfurter
A8308,frozen dessert
A8308,rolls/buns
A8309,napkins
A8309,whole milk
A8310,shopping bags
A8310,whole milk
A8311,candy
A8311,margarine
A8311,pork
A8312,pasta
A8313,fruit/vegetable juice
A8314,canned beer
A8314,chicken
A8314,other vegetables
A8314,red/blush wine
A8314,rolls/buns
A8314,root vegetables
A8315,coffee
A8315,grapes
A8315,hair spray
A8315,pastry
A8316,bottled water
A8316,canned beer
A8317,bottled water
A8317,brown bread
A8317,canned beer
A8317,chocolate
A8317,cling film/bags
A8317,coffee
A8317,frankfurter
A8317,rolls/buns
A8317,shopping bags
A8317,soda
A8318,brown bread
A8318,chocolate
A8318,frankfurter
A8318,hamburger meat
A8318,root vegetables
A8318,whole milk
A8318,yogurt
A8319,shopping bags
A8320,domestic eggs
A8320,frozen fish
A8320,fruit/vegetable juice
A8320,hygiene articles
A8320,margarine
A8320,skin care
A8320,waffles
A8320,white bread
A8320,whole milk
A8320,yogurt
A8321,candy
A8321,ice cream
A8321,pip fruit
A8321,rolls/buns
A8321,sausage
A8321,shopping bags
A8321,soda
A8321,specialty cheese
A8321,specialty chocolate
A8321,tropical fruit
A8322,frozen vegetables
A8323,cream cheese 
A8323,pip fruit
A8323,rolls/buns
A8324,tropical fruit
A8324,whole milk
A8324,yogurt
A8325,flour
A8325,flower (seeds)
A8325,frozen vegetables
A8325,whipped/sour cream
A8326,candy
A8326,pasta
A8326,tropical fruit
A8327,frankfurter
A8327,other vegetables
A8327,pip fruit
A8327,yogurt
A8328,bottled water
A8329,berries
A8329,whipped/sour cream
A8330,chicken
A8330,pasta
A8330,rolls/buns
A8330,whole milk
A8331,beverages
A8332,chocolate
A8332,other vegetables
A8333,bottled beer
A8333,liquor
A8333,misc. beverages
A8333,red/blush wine
A8333,white bread
A8334,domestic eggs
A8334,frankfurter
A8334,yogurt
A8335,coffee
A8336,frankfurter
A8336,sausage
A8337,rolls/buns
A8337,sausage
A8338,hard cheese
A8338,sausage
A8338,shopping bags
A8339,candy
A8339,chocolate
A8339,soda
A8340,coffee
A8340,root vegetables
A8340,tropical fruit
A8340,white bread
A8340,whole milk
A8341,misc. beverages
A8342,beverages
A8342,tropical fruit
A8343,butter
A8343,rolls/buns
A8343,soda
A8343,specialty bar
A8344,cat food
A8344,coffee
A8344,cream cheese 
A8344,curd
A8344,flour
A8344,margarine
A8344,rolls/buns
A8344,whisky
A8345,canned fish
A8345,other vegetables
A8345,rolls/buns
A8346,specialty bar
A8347,curd
A8347,zwieback
A8348,beef
A8348,brown bread
A8348,dish cleaner
A8348,dishes
A8348,whole milk
A8348,yogurt
A8349,shopping bags
A8349,whole milk
A8350,cereals
A8350,frozen meals
A8350,shopping bags
A8351,bottled water
A8352,chocolate
A8352,soda
A8353,beef
A8353,domestic eggs
A8353,mayonnaise
A8353,newspapers
A8353,other vegetables
A8353,pork
A8353,root vegetables
A8353,shopping bags
A8353,spread cheese
A8353,toilet cleaner
A8353,UHT-milk
A8353,zwieback
A8354,bottled water
A8354,curd
A8354,fruit/vegetable juice
A8354,rolls/buns
A8354,soap
A8354,whole milk
A8355,shopping bags
A8356,beef
A8356,butter
A8356,candles
A8356,cat food
A8356,chocolate
A8356,dessert
A8356,hamburger meat
A8356,pasta
A8356,pork
A8356,root vegetables
A8356,sausage
A8356,shopping bags
A8356,whole milk
A8357,cream cheese 
A8357,rolls/buns
A8357,soda
A8357,soft cheese
A8357,specialty bar
A8358,other vegetables
A8358,rolls/buns
A8358,sausage
A8359,frozen vegetables
A8359,specialty chocolate
A8360,berries
A8360,butter
A8360,cereals
A8360,chicken
A8360,flower (seeds)
A8360,napkins
